Maturities/ Log-moneyness,-0.6931471805599453,-0.49247648509779424,-0.325422400434628,-0.1823215567939546,-0.05715841383994864,0.05406722127027579,0.15415067982725836,0.2451224580329851,0.32850406697203605,0.4054651081081644
0.1,0.4807728949398117,0.42496202083097484,0.37235537110967076,0.32170085206213306,0.27465335988856604,0.2425270895110651,0.2391475970590501,0.2515118353929076,0.2670866221090723,0.28229999117084176
0.2,0.41987429555035755,0.3768859051244225,0.3378129890549794,0.30228121658969703,0.27171670606626547,0.2500955898527753,0.24116466002877815,0.24259992179559658,0.2491545261171197,0.25753332470551993
0.30000000000000004,0.3887821105534785,0.353265538864923,0.32186881767931935,0.2943266045731352,0.271402328973097,0.25470384387788025,0.2454725205377888,0.24294436714150625,0.24485408072463566,0.24913012164235737
0.4,0.3692038398915691,0.33885241392956605,0.31258984869929496,0.2900879430005683,0.2716473530589221,0.2579009397207489,0.24923113275720887,0.24520093825559938,0.24466810052205717,0.24639247193275934
0.5,0.35558103455365486,0.3290829595205034,0.30653126039390005,0.287512446187055,0.2720398363312345,0.2602918031547591,0.25230328719010797,0.24773450189655136,0.24590818427723904,0.24604973952778422
0.6,0.34551311321543576,0.3220201950588773,0.3022822484648234,0.2858157321261492,0.27246061184168524,0.2621680288468655,0.2548199338762092,0.2501203452743549,0.2476101842464016,0.24677149179308694
0.7000000000000001,0.3377600828927715,0.31668201232094645,0.29915087375124444,0.2846344524940416,0.2728699205549925,0.2636909045746905,0.25691041746975896,0.2522609188889109,0.24939914082355466,0.24795406784972568
0.8,0.3316064174574411,0.312512175302574,0.2967568095327322,0.28377827612825746,0.2732544855033939,0.26495831971831424,0.25867334973788825,0.2541545787344114,0.25112738172042637,0.24930964276397943
0.9,0.32660663534724477,0.3091705711367804,0.2948736166704889,0.2831384895645042,0.2736108878990979,0.26603378414235107,0.2601808808907781,0.25582650294618664,0.25274067354582747,0.25069826906327786
1.0,0.3224674968099829,0.306437106218604,0.29335817641988243,0.28264884726447015,0.2739395418931966,0.26696062936747633,0.2614859191321605,0.2573067413866832,0.2542244152010903,0.25205240813826973
